Id,SalePrice
1952,195977.5963
1953,182070.2241
1954,183371.6299
1955,129553
1956,297255.9617
1957,147790.0914
1958,289319.3245
1959,134642.1967
1960,115707.9658
1961,127057.8768
1962,100234.5131
1963,105884.0908
1964,109810.8287
1965,143853.5416
1966,126079.7674
1967,290732.6995
1968,418679.2414
1969,392067.3063
1970,393317.1383
1971,416625.7296
1972,356289.0212
1973,298670.3817
1974,317405.3891
1975,451200.0722
1976,267615.0073
1977,352695.5495
1978,337422.0324
1979,343359.8182
1980,208202.7837
1981,354794.0109
1982,211323.3126
1983,205066.8498
1984,178589.657
1985,222728.6169
1986,208106.6103
1987,195789.1497
1988,194138.366
1989,198124.7049
1990,222390.6753
1991,229652.343
1992,214369.3758
1993,174867.6581
1994,234176.3918
1995,191289.9917
1996,255550.3344
1997,306862.6495
1998,328838.7252
1999,285005.8194
2000,300318.8438
2001,283198.5871
2002,234512.0533
2003,256609.1777
2004,275688.902
2005,217903.7366
2006,217381.9411
2007,238232.9168
2008,227901.6594
2009,204338.2992
2010,197602.9674
2011,155000.2681
2012,178841.3072
2013,184673.3658
2014,189435.9196
2015,214563.1369
2016,197836.962
2017,194047.5188
2018,140284.8808
2019,134819.7269
2020,98421.38226
2021,111655.7397
2022,168148.2698
2023,135535.8708
2024,274432.2115
2025,334171.5485
2026,174195.2405
2027,166824.7279
2028,151930.1521
2029,167090.2295
2030,243232
2031,220681.6201
2032,237225.8281
2033,244112.3196
2034,167742.8731
2035,203501.3806
2036,196422.1706
2037,194812.4435
2038,283067.9775
2039,224782.945
2040,283957.7488
2041,283276.1226
2042,192783.4285
2043,170614.1068
2044,169568.532
2045,194606.1714
2046,139390.4294
2047,131179.3111
2048,140181.8725
2049,162265.6852
2050,175780.6797
2051,107579.448
2052,127988.2098
2053,147544.3535
2054,114685.9459
2055,148734.3048
2056,151941.4215
2057,112444.5017
2058,216810.2604
2059,134716.6283
2060,162003.6058
2061,165228.253
2062,124708.6806
2063,124416.9737
2064,140631.8712
2065,127258.3222
2066,172943.5837
2067,122843.5056
2068,142720.5775
2069,88547.86067
2070,111397.4474
2071,125229.4359
2072,116567.5317
2073,138003.8267
2074,155972.44
2075,152930.1014
2076,117205.9429
2077,154435.3337
2078,124918.1703
2079,124625.4847
2080,103306.1996
2081,117673.9385
2082,127389.0679
2083,135742.7763
2084,105992.4706
2085,112338.4129
2086,139173.135
2087,110807.2166
2088,106585.5114
2089,83527.16062
2090,125613.1622
2091,103998.5347
2092,127997.9951
2093,120085.793
2094,115750.556
2095,148907.4012
2096,98042.145
2097,100180.0095
2098,143637.0215
2099,72066.7687
2100,79420.58623
2101,123694.6136
2102,117806.8264
2103,102798.8855
2104,139530.8664
2105,132395.2264
2106,60572.43262
2107,200742.3595
2108,109206.187
2109,105896.3538
2110,126694.9381
2111,119719.9101
2112,134948.9655
2113,112751.1351
2114,114006.2831
2115,147669.1311
2116,121783.1705
2117,144954.1326
2118,124967.9558
2119,111277.8258
2120,128036.6443
2121,89388.69639
2122,113585.4444
2123,91437.86721
2124,151946.1471
2125,140020.0152
2126,161342.6966
2127,121752.4677
2128,135527.4472
2129,87134.27204
2130,121373.013
2131,201115.3142
2132,100323.6112
2133,119344.0965
2134,120696.318
2135,93592.87078
2136,63591.6443
2137,114318.1996
2138,134484.642
2139,149681.2825
2140,135056.0626
2141,153292.7132
2142,134674.7429
2143,156040.0666
2144,127715.2763
2145,143056.0371
2146,165917.5706
2147,162327.5861
2148,127814.1705
2149,156019.2211
2150,208196.2873
2151,127911.2304
2152,182494.2901
2153,173047.398
2154,104891.2751
2155,139662.39
2156,251774.0612
2157,230285.8832
2158,250510.8742
2159,205941.556
2160,196282.3552
2161,237402.6508
2162,385806.2546
2163,366776.2507
2164,254495.1159
2165,184873.1411
2166,159171.8093
2167,214367.5023
2168,196398.3103
2169,194776.8755
2170,207642.1829
2171,157343.5661
2172,135712.2445
2173,168242.5074
2174,220736.884
2175,276656.777
2176,306092.1658
2177,248515.7788
2178,215995.5766
2179,151400.6479
2180,229481.3164
2181,196310.026
2182,222799.5885
2183,188615.6193
2184,128522.2122
2185,142092.748
2186,132895.8483
2187,155020.4261
2188,148033.8889
2189,242246.8339
2190,67175.31549
2191,64043.81398
2192,91704.53339
2193,121832.0025
2194,104722.429
2195,122272.6976
2196,121540.2035
2197,131477.0986
2198,147937.4463
2199,165808.5841
2200,144995.6587
2201,142034.0844
2202,186353.3053
2203,156276.1649
2204,179281.4263
2205,104511.8088
2206,135244.8136
2207,225359.825
2208,221262.0431
2209,232573.808
2210,126067.0706
2211,111253.2651
2212,110552.8238
2213,104268.2142
2214,136022.3274
2215,112023.5236
2216,142740.9281
2217,92801.82002
2218,78809.05824
2219,73389.38112
2220,67541.13455
2221,331809.7879
2222,281225.7816
2223,309068.0394
2224,218863.1638
2225,108808.5018
2226,203962.6834
2227,197335.746
2228,273183.1967
2229,258771.775
2230,155061.5932
2231,253837.2408
2232,184925.0285
2233,193564.632
2234,243563.7007
2235,231789.8314
2236,253529.283
2237,346216.7015
2238,206058.0017
2239,117644.6056
2240,170766.6438
2241,164918.2612
2242,127058.5478
2243,134544.6007
2244,120929.0945
2245,122685.0365
2246,135136.2335
2247,116617.7767
2248,126725.0794
2249,124612.736
2250,129413.4673
2251,131188.7925
2252,167728.2407
2253,170508.2197
2254,183002.7126
2255,184664.1488
2256,167938.2778
2257,214141.3531
2258,158026.8105
2259,179855.3191
2260,128116.9855
2261,196487.3412
2262,210383.3019
2263,359936.4651
2264,447436.2352
2265,164945.7092
2266,270767.0873
2267,369755.1324
2268,409544.2629
2269,149676.6951
2270,189056.6432
2271,211040.3491
2272,204973.4393
2273,164968.9559
2274,178492.2346
2275,174913.3872
2276,185041.6144
2277,174392.9338
2278,133733.5515
2279,137510.7087
2280,123271.5009
2281,173276.3497
2282,193690.2861
2283,107379.158
2284,127595.0856
2285,126830.2692
2286,117208.8196
2287,356667.7321
2288,280032.9346
2289,373653.217
2290,423634.6684
2291,334004.0278
2292,421631.4892
2293,430115.0863
2294,378498.2785
2295,433610.719
2296,269210.9952
2297,344837.3626
2298,338789.5702
2299,365651.6895
2300,315350.856
2301,308527.1217
2302,245418.3117
2303,226672.9943
2304,244876.5171
2305,204265.0232
2306,193692.3819
2307,198149.0666
2308,224858.743
2309,276899.3124
2310,215895.5402
2311,202879.0773
2312,192999.3551
2313,178398.527
2314,185119.1232
2315,190424.2352
2316,206520.2287
2317,182785.9771
2318,188878.4904
2319,186681.9187
2320,180579.9124
2321,233414.3268
2322,190588.9424
2323,195433.4104
2324,190202.5896
2325,210107.5011
2326,184612.0782
2327,212392.8386
2328,228693.2204
2329,191063.9338
2330,183376.7383
2331,345428.4786
2332,337278.889
2333,301039.3586
2334,253492.9721
2335,276759.131
2336,312095.7059
2337,185168.219
2338,259265.933
2339,219011.7587
2340,407228.3038
2341,215509.5189
2342,212090.7909
2343,217701.0302
2344,201436.8965
2345,224381.0778
2346,202460.6008
2347,190013.8867
2348,225398.6537
2349,194027.1181
2350,292480.1692
2351,256097.4068
2352,244986.8512
2353,254779.4705
2354,148637.1553
2355,150776.5804
2356,162911.1176
2357,184452.2304
2358,205856.1794
2359,132389.7144
2360,114126.3057
2361,142121.7014
2362,256615.6843
2363,145120.2202
2364,167730.7785
2365,205775.286
2366,211098.9374
2367,219487.2191
2368,216513.4756
2369,215258.4318
2370,166721.3657
2371,165478.0307
2372,183221.9362
2373,267873.7682
2374,295056.8198
2375,241818.0347
2376,303436.0482
2377,335542.8615
2378,147498.9486
2379,196360.8235
2380,143412.2733
2381,169535.8338
2382,196024.2555
2383,196813.5219
2384,231310.5256
2385,158039.0147
2386,137537.609
2387,131730.7948
2388,105932.2969
2389,128561.5014
2390,154667.3096
2391,156057.9594
2392,116413.3321
2393,159634.0885
2394,148025.328
2395,199647.1632
2396,139060.7913
2397,216351.8102
2398,143735.1303
2399,67369.97081
2400,76705.13904
2401,117830.324
2402,144841.7196
2403,148149.9975
2404,159619.2093
2405,172237.7282
2406,136614.471
2407,126977.4361
2408,131117.0238
2409,126188.5456
2410,158733.1503
2411,114803.5098
2412,153629.9322
2413,128711.3738
2414,155611.6797
2415,143806.8431
2416,119880.3353
2417,122737.2778
2418,130173.1213
2419,133807.2376
2420,128545.7098
2421,146859.9069
2422,112624.537
2423,133274.0828
2424,146142.9597
2425,241247.3071
2426,140445.2147
2427,130994.0691
2428,189790.1081
2429,113670.6692
2430,123114.1759
2431,111820.9006
2432,153439.8672
2433,148526.4018
2434,137005.6513
2435,156366.0585
2436,110373.4139
2437,107182.5022
2438,128724.5965
2439,101654.7332
2440,110880.4783
2441,96964.95151
2442,104601.5419
2443,137673.838
2444,132651.0809
2445,89376.04329
2446,137192.9995
2447,187585.2304
2448,148917.2128
2449,107860.8756
2450,135171.1502
2451,136830.3765
2452,184697.5226
2453,95954.29475
2454,130681.6716
2455,133227.2623
2456,118619.8765
2457,125022.1574
2458,137154.5582
2459,112527.4318
2460,134793.299
2461,124407.8722
2462,131610.5555
2463,120797.718
2464,170117.5018
2465,134090.3879
2466,119069.5352
2467,132673.0934
2468,85139.21213
2469,72044.49233
2470,193755.3981
2471,189213.3348
2472,151419.3507
2473,108641.6736
2474,71391.76886
2475,203474.6612
2476,108804.2176
2477,127478.0068
2478,143476.1464
2479,101414.5482
2480,158215.162
2481,127505.3817
2482,127178.6201
2483,118429.2353
2484,124275.8194
2485,124062.6049
2486,171880.4394
2487,227076.2091
2488,159554.4743
2489,154571.7978
2490,158115.4806
2491,83712.35082
2492,195585.6038
2493,168726.2637
2494,153504.6155
2495,98215.00788
2496,268710.8814
2497,142125.7005
2498,118208.2226
2499,96550.5031
2500,138539.1019
2501,134264.6682
2502,153752.2264
2503,120522.5522
2504,176254.3402
2505,218982.3979
2506,259692.0169
2507,303856.2732
2508,258788.1012
2509,227563.3568
2510,217641.0956
2511,172634.4416
2512,201655.6295
2513,218149.1776
2514,272407.3499
2515,165922.9396
2516,179590.7556
2517,157383.158
2518,175123.4932
2519,233181.2341
2520,224945.5955
2521,189861.0173
2522,215346.7853
2523,124983.9017
2524,144923.632
2525,136469.9356
2526,143932.5165
2527,127037.783
2528,137588.8073
2529,144144.7835
2530,129895.2907
2531,246182.9706
2532,212519.8868
2533,200256.3052
2534,228961.1101
2535,288460.2154
2536,237981.6882
2537,240415.2825
2538,187399.9814
2539,183386.0173
2540,187360.5143
2541,179741.2152
2542,177990.5232
2543,136694.9282
2544,122955.1618
2545,136660.8331
2546,135050.2901
2547,134878.2458
2548,152597.1393
2549,169118.5054
2550,450261.2655
2551,157396.8577
2552,137629.3176
2553,66145.90138
2554,92928.6617
2555,125886.059
2556,105425.3387
2557,116103.9471
2558,165072.2314
2559,129670.6751
2560,149255.5662
2561,140404.9887
2562,135511.2897
2563,125598.4038
2564,182218.0172
2565,156856.3192
2566,185184.664
2567,130103.5288
2568,186044.1517
2569,199403.1292
2570,115447.0118
2571,199623.2966
2572,151928.4924
2573,211831.0327
2574,221492.0573
2575,121194.8184
2576,114571.0117
2577,131993.3573
2578,84335.63655
2579,56706.3083
2580,95585.88361
2581,104951.2166
2582,109540.1521
2583,277049.6269
2584,162978.9187
2585,206289.6614
2586,227988.437
2587,194792.2186
2588,132248.1158
2589,138679.8807
2590,211792.487
2591,232843.0943
2592,213793.1689
2593,256053.4565
2594,167158.7117
2595,204936.5706
2596,320331.773
2597,204950.0507
2598,281010.4869
2599,337882.1997
2600,154066.7276
2601,160884.0667
2602,92991.83226
2603,113328.6887
2604,103132.2937
2605,88488.09929
2606,163177.507
2607,210854.1789
2608,194393.8959
2609,165016.9131
2610,105922.9598
2611,118029.2463
2612,159093.9352
2613,129424.3449
2614,122576.7911
2615,156851.1333
2616,154812.6827
2617,205902.831
2618,219835.5788
2619,189167.7836
2620,189118.7243
2621,183496.895
2622,182885.0275
2623,248363.5763
2624,299104.7195
2625,311114.4297
2626,172251.6055
2627,161801.9146
2628,435740.2973
2629,427745.0292
2630,352852.6782
2631,426832.1065
2632,389886.9289
2633,281300.3159
2634,401580.1119
2635,152349.8912
2636,179658.2095
2637,194135.396
2638,253005.8212
2639,183233.5287
2640,144303.0961
2641,105739.9471
2642,193521.7847
2643,109115.8438
2644,128590.1567
2645,110982.8173
2646,102106.9445
2647,109943.0685
2648,136801.6656
2649,137958.8966
2650,122977.4159
2651,140381.8761
2652,381520.9673
2653,247921.5332
2654,287328.523
2655,399093.3433
2656,321788.103
2657,331597.5071
2658,291050.3091
2659,308308.868
2660,344131.1639
2661,328658.5876
2662,363074.641
2663,274078.2303
2664,271852.69
2665,296300.6298
2666,279074.2067
2667,184957.7962
2668,183241.5303
2669,192482.8706
2670,280602.5062
2671,190373.0055
2672,199310.6407
2673,196137.2005
2674,193675.271
2675,188470.8794
2676,195939.6486
2677,188266.7593
2678,261156.184
2679,268239.2099
2680,268621.9866
2681,370792.9712
2682,309013.483
2683,439357.3693
2684,311111.8955
2685,308221.2932
2686,258212.2482
2687,301587.3183
2688,205239.6019
2689,201405.5693
2690,408293.7319
2691,185981.0478
2692,149053.1828
2693,200093.8632
2694,153616.1097
2695,190036.4389
2696,184041.1069
2697,189180.8951
2698,197899.1582
2699,167075.5412
2700,161548.2658
2701,163377.4527
2702,119643.7147
2703,125015.357
2704,136947.6995
2705,116276.2306
2706,110773.1358
2707,133934.2205
2708,132240.4897
2709,99637.2247
2710,128786.9418
2711,280204.5544
2712,368943.4008
2713,170485.213
2714,152289.3211
2715,166299.0104
2716,163008.4638
2717,195161.3211
2718,212036.0692
2719,160451.1529
2720,159467.1017
2721,124533.2241
2722,158116.7432
2723,145080.5159
2724,131484.7068
2725,134682.0689
2726,142732.8559
2727,177688.5367
2728,174079.8764
2729,144566.4627
2730,137201.4706
2731,132730.5235
2732,143268.7232
2733,152140.1336
2734,163353.9212
2735,140122.4819
2736,143942.3775
2737,112544.5511
2738,133515.6583
2739,162317.9251
2740,140962.9668
2741,150482.3402
2742,161452.9082
2743,155528.9167
2744,159866.4621
2745,138975.4641
2746,136787.6696
2747,155710.8356
2748,125048.071
2749,135509.09
2750,131593.7043
2751,147692.8152
2752,206455.3005
2753,146259.3122
2754,272736.002
2755,130078.0947
2756,116218.2304
2757,70372.78739
2758,113138.0862
2759,151552.6872
2760,137924.1141
2761,146410.4936
2762,143236.975
2763,179569.4537
2764,150265.2979
2765,277352.13
2766,132351.9362
2767,76887.41738
2768,132685.5486
2769,142046.222
2770,119767.8008
2771,105340.2913
2772,106211.4675
2773,160698.0371
2774,125959.0854
2775,125828.9908
2776,128154.5209
2777,132124.3352
2778,104931.0449
2779,132265.3411
2780,84897.96716
2781,99729.39658
2782,96428.95408
2783,101408.1721
2784,120245.8541
2785,139011.719
2786,85186.26051
2787,119786.6848
2788,89645.4529
2789,153971.2889
2790,96661.15927
2791,113282.9152
2792,44146.22193
2793,158064.4071
2794,102806.1658
2795,116523.8918
2796,112618.0946
2797,184994.508
2798,112890.0786
2799,109608.4643
2800,71578.78664
2801,91872.98641
2802,132538.0798
2803,198164.2948
2804,135065.4376
2805,102018.5488
2806,97135.2796
2807,161566.7511
2808,159783.716
2809,127954.1917
2810,127709.1302
2811,161905.2791
2812,173074.1998
2813,197195.1356
2814,182594.7616
2815,121520.3547
2816,214561.8437
2817,172566.8126
2818,130244.3768
2819,174714.2401
2820,147618.5022
2821,133052.8349
2822,197009.2339
2823,275167.986
2824,188044.3022
2825,171745.2035
2826,139827.0413
2827,128077.5905
2828,236182.4681
2829,213821.0684
2830,236011.682
2831,181709.6107
2832,257758.8211
2833,298231.3919
2834,220458.594
2835,219856.1975
2836,197432.4095
2837,144103.6312
2838,158882.8005
2839,187461.541
2840,191451.5624
2841,200169.338
2842,224120.3543
2843,140484.2672
2844,163290.1164
2845,117194.1277
2846,207693.9331
2847,213716.565
2848,206280.0079
2849,198233.7062
2850,265838.8404
2851,232001.1893
2852,227131.7398
2853,232912.7248
2854,151753.9914
2855,191075.6013
2856,204464.0677
2857,181594.3041
2858,200466.1384
2859,122770.5933
2860,129099.1341
2861,131526.6127
2862,206780.9321
2863,143364.9029
2864,249872.1105
2865,155352.2368
2866,143556.1371
2867,114911.8598
2868,84213.92821
2869,114112.076
2870,131001.0889
2871,81968.14851
2872,47542.67923
2873,118191.8756
2874,141779.7365
2875,101093.7983
2876,156265.2727
2877,132246.8637
2878,147498.2616
2879,144134.3857
2880,103732.2126
2881,139533.3461
2882,171375.9498
2883,175539.0612
2884,178729.7403
2885,174095.1204
2886,218747.0837
2887,92240.62897
2888,129669.8177
2889,59775.86304
2890,91681.84246
2891,135199.2592
2892,38480.69695
2893,72441.83584
2894,47072.12595
2895,312377.6307
2896,279531.8183
2897,189337.7764
2898,144363.4592
2899,209554.2052
2900,150762.7385
2901,203937.05
2902,183763.6062
2903,331985.2623
2904,348373.494
2905,90307.10845
2906,201906.2624
2907,128544.0248
2908,134098.9371
2909,164688.6734
2910,88516.13081
2911,91064.45389
2912,157444.6604
2913,88211.71668
2914,89315.25213
2915,88432.31232
2916,92041.50956
2917,169477.3529
2918,126268.7479
2919,215747.4
